age,job,marital,education,default credit,balance,housing,loan,contact,duration,poutcome,y
52,blue-collar,married,unknown,no,33,no,no,telephone,301,unknown,no
33,blue-collar,single,secondary,no,1925,yes,no,cellular,87,failure,no
29,technician,married,secondary,no,1599,yes,no,cellular,36,unknown,no
40,self-employed,divorced,tertiary,no,4647,yes,no,telephone,330,unknown,no
38,blue-collar,single,secondary,no,238,yes,no,cellular,86,failure,no
58,management,married,tertiary,no,541,yes,no,cellular,98,unknown,no
36,services,married,secondary,no,138,yes,no,cellular,39,unknown,no
32,blue-collar,married,secondary,no,0,yes,no,cellular,80,unknown,no
28,admin.,single,secondary,no,-281,yes,no,cellular,144,other,no
36,blue-collar,married,secondary,no,0,yes,no,telephone,91,failure,no
37,blue-collar,married,secondary,no,3653,yes,no,cellular,525,unknown,no
46,management,married,secondary,no,1098,no,no,cellular,99,other,no
39,blue-collar,married,secondary,no,-196,yes,no,cellular,127,unknown,no
32,blue-collar,married,secondary,no,333,yes,no,cellular,501,unknown,yes
44,admin.,married,secondary,yes,-204,yes,no,cellular,105,failure,no
44,blue-collar,married,secondary,no,1343,yes,yes,cellular,414,failure,no
46,blue-collar,single,secondary,no,-100,yes,no,cellular,445,failure,no
37,blue-collar,married,primary,no,403,yes,no,cellular,318,success,no
29,management,single,tertiary,no,3041,yes,no,cellular,606,unknown,yes
28,blue-collar,single,secondary,no,0,yes,no,cellular,191,unknown,no
39,admin.,married,primary,no,444,yes,no,cellular,374,unknown,no
47,technician,married,primary,no,1280,no,no,cellular,51,unknown,no
29,blue-collar,single,secondary,no,234,yes,no,cellular,139,other,no
35,blue-collar,single,secondary,no,0,yes,no,cellular,237,other,no
33,management,married,tertiary,no,113,yes,no,cellular,145,other,no
34,technician,divorced,secondary,no,136,yes,no,cellular,136,unknown,no
40,housemaid,single,primary,no,109,yes,no,cellular,308,failure,no
37,management,married,tertiary,no,6815,yes,no,cellular,92,other,no
36,management,single,secondary,no,278,no,no,cellular,1243,unknown,no
36,services,married,tertiary,no,0,yes,no,cellular,52,unknown,no
35,services,married,secondary,no,70,yes,yes,cellular,197,failure,no
28,student,single,secondary,no,231,yes,no,cellular,55,unknown,no
42,management,married,tertiary,no,4,yes,no,cellular,579,success,yes
41,services,divorced,secondary,no,-170,yes,no,cellular,125,unknown,no
49,technician,divorced,secondary,no,95,yes,no,cellular,90,unknown,no
43,self-employed,married,secondary,no,0,yes,no,cellular,131,unknown,no
41,blue-collar,married,primary,no,0,yes,no,cellular,171,failure,no
52,blue-collar,married,secondary,no,372,yes,no,cellular,478,unknown,no
47,services,married,secondary,no,759,yes,no,telephone,75,failure,no
46,blue-collar,single,secondary,no,0,yes,no,cellular,120,unknown,no
37,blue-collar,divorced,secondary,no,638,yes,no,cellular,326,success,no
47,blue-collar,divorced,primary,no,603,yes,yes,cellular,1080,unknown,yes
30,technician,divorced,tertiary,no,33,yes,no,cellular,87,unknown,no
41,entrepreneur,married,tertiary,no,10,yes,no,cellular,196,other,no
45,technician,married,secondary,no,0,no,no,cellular,166,failure,no
52,services,married,secondary,no,774,yes,no,cellular,159,unknown,no
37,management,single,tertiary,no,331,yes,no,cellular,94,unknown,no
36,management,married,tertiary,no,0,yes,no,cellular,308,unknown,yes
33,admin.,divorced,secondary,no,294,yes,no,cellular,763,unknown,yes
43,services,married,primary,no,574,yes,no,cellular,140,unknown,no
26,management,single,tertiary,no,962,yes,no,cellular,132,unknown,no
42,admin.,married,secondary,no,3279,yes,no,cellular,261,failure,no
37,technician,married,unknown,no,88,yes,yes,cellular,66,failure,no
33,admin.,single,tertiary,no,1,yes,no,cellular,56,unknown,no
41,technician,divorced,secondary,no,106,yes,yes,cellular,197,unknown,no
37,retired,married,secondary,no,71,no,yes,cellular,254,unknown,no
45,blue-collar,married,secondary,no,247,yes,no,cellular,157,unknown,no
41,services,married,secondary,no,1717,yes,no,cellular,520,other,no
32,blue-collar,married,secondary,no,356,yes,no,cellular,451,unknown,no
43,technician,married,secondary,no,0,no,yes,cellular,9,failure,no
52,blue-collar,married,secondary,no,26,yes,no,cellular,191,failure,no
49,services,married,unknown,no,1499,yes,no,cellular,87,unknown,no
50,blue-collar,married,secondary,no,-26,yes,no,cellular,301,unknown,no
57,management,married,tertiary,no,830,yes,yes,cellular,662,success,yes
49,blue-collar,married,secondary,no,863,yes,yes,telephone,101,unknown,no
34,technician,single,secondary,no,268,yes,no,cellular,248,failure,no
46,entrepreneur,married,secondary,no,245,yes,no,cellular,78,failure,no
42,blue-collar,married,primary,no,258,yes,no,cellular,18,failure,no
53,blue-collar,married,secondary,yes,20,yes,no,cellular,273,unknown,no
32,blue-collar,married,primary,no,0,yes,yes,cellular,82,failure,no
50,management,single,tertiary,no,709,yes,no,cellular,207,unknown,no
54,retired,divorced,secondary,no,1483,yes,yes,cellular,53,unknown,no
36,technician,single,tertiary,no,962,yes,no,cellular,568,unknown,yes
34,management,single,tertiary,no,90,yes,no,cellular,67,unknown,no
48,services,married,secondary,no,1291,yes,no,cellular,255,unknown,no
39,blue-collar,married,secondary,no,576,yes,no,cellular,212,unknown,no
46,technician,divorced,secondary,no,0,yes,yes,cellular,306,other,no
43,services,single,secondary,no,66,yes,no,cellular,198,unknown,no
40,admin.,single,primary,no,1970,no,no,cellular,579,unknown,no
42,management,married,tertiary,no,-1,yes,yes,telephone,185,unknown,no
53,services,married,secondary,no,125,yes,no,cellular,176,unknown,no
53,technician,single,tertiary,no,185,yes,no,cellular,1448,unknown,yes
50,entrepreneur,married,primary,no,300,yes,no,cellular,99,other,no
40,technician,single,secondary,no,287,yes,no,cellular,69,failure,no
43,services,divorced,secondary,no,313,yes,no,cellular,155,unknown,no
34,technician,divorced,secondary,no,49,no,no,cellular,142,unknown,no
33,management,single,tertiary,no,9449,yes,no,cellular,428,unknown,no
56,management,married,tertiary,no,935,yes,no,cellular,209,failure,no
56,blue-collar,divorced,primary,no,-9,yes,yes,cellular,728,unknown,yes
36,blue-collar,married,secondary,no,0,yes,no,cellular,171,failure,no
36,management,single,tertiary,no,1531,yes,no,cellular,81,failure,no
40,management,single,tertiary,no,-222,yes,no,cellular,291,failure,no
40,blue-collar,married,secondary,no,280,yes,no,cellular,435,failure,no
40,services,married,unknown,no,-516,yes,no,cellular,272,failure,no
36,blue-collar,married,secondary,no,535,yes,no,cellular,121,failure,no
44,admin.,single,secondary,no,89,yes,yes,cellular,164,unknown,no
42,self-employed,divorced,tertiary,no,216,yes,no,cellular,144,unknown,no
26,admin.,single,secondary,no,0,yes,no,cellular,339,other,no
45,admin.,married,unknown,no,-299,yes,no,cellular,154,failure,no
39,technician,single,secondary,no,1685,yes,no,cellular,319,failure,no
49,blue-collar,married,secondary,no,-202,yes,yes,cellular,608,failure,no
46,admin.,divorced,secondary,no,-637,yes,no,cellular,218,failure,no
33,admin.,divorced,tertiary,no,891,no,no,cellular,398,unknown,yes
38,self-employed,married,primary,no,215,yes,no,cellular,124,other,no
43,blue-collar,married,primary,no,361,yes,no,cellular,87,unknown,no
37,services,married,secondary,no,3429,yes,yes,cellular,151,other,no
43,blue-collar,married,secondary,no,917,yes,no,cellular,87,unknown,no
39,management,single,tertiary,no,1143,yes,no,cellular,89,unknown,no
40,admin.,married,secondary,no,-54,yes,no,cellular,183,unknown,no
35,services,married,secondary,yes,-182,yes,no,cellular,270,unknown,no
52,technician,married,secondary,no,337,yes,no,cellular,247,failure,no
59,admin.,married,secondary,no,-198,yes,yes,cellular,206,unknown,no
48,admin.,married,unknown,no,0,yes,no,cellular,85,failure,no
34,blue-collar,married,secondary,no,0,yes,no,cellular,325,failure,no
37,admin.,married,secondary,no,1314,yes,no,cellular,682,success,no
46,management,married,tertiary,no,740,yes,no,cellular,462,failure,no
32,blue-collar,single,secondary,no,2696,yes,no,cellular,238,failure,no
34,housemaid,married,secondary,no,4,yes,no,cellular,81,unknown,no
56,blue-collar,married,secondary,no,68,yes,no,cellular,68,unknown,no
30,admin.,married,secondary,no,518,yes,no,cellular,127,unknown,no
28,services,single,secondary,no,430,yes,no,cellular,158,failure,no
46,blue-collar,married,secondary,no,0,yes,no,cellular,264,unknown,no
44,technician,single,secondary,no,293,yes,no,cellular,345,failure,no
36,blue-collar,married,secondary,no,0,yes,no,cellular,254,other,no
33,technician,married,tertiary,no,565,yes,no,cellular,77,unknown,no
46,blue-collar,married,secondary,no,-70,yes,no,cellular,219,unknown,no
34,technician,single,secondary,no,1866,no,no,cellular,134,failure,no
38,admin.,married,secondary,no,0,yes,no,cellular,175,unknown,no
39,services,married,secondary,no,800,yes,no,cellular,241,unknown,no
41,services,divorced,secondary,no,787,yes,no,cellular,297,unknown,no
41,unemployed,single,secondary,no,75,yes,no,cellular,103,failure,no
50,management,divorced,tertiary,no,356,no,no,cellular,198,other,no
39,blue-collar,married,primary,no,1433,yes,no,cellular,182,other,no
30,services,single,secondary,no,268,yes,no,cellular,226,unknown,no
39,technician,divorced,tertiary,no,665,yes,no,cellular,133,unknown,no
55,technician,single,tertiary,no,-703,yes,no,cellular,123,unknown,no
37,management,single,tertiary,no,4543,yes,no,cellular,137,failure,no
46,services,divorced,secondary,no,355,yes,no,cellular,122,other,no
41,management,married,tertiary,no,-370,yes,no,cellular,233,unknown,no
31,student,single,tertiary,no,25,yes,no,cellular,85,failure,no
38,management,divorced,unknown,no,488,yes,no,cellular,238,unknown,no
39,admin.,married,secondary,no,170,yes,no,cellular,408,unknown,no
44,admin.,married,secondary,no,1248,yes,yes,cellular,428,unknown,no
35,blue-collar,single,secondary,no,3507,yes,no,cellular,422,unknown,no
34,self-employed,single,tertiary,no,589,yes,no,telephone,44,other,no
36,technician,single,tertiary,no,251,yes,no,cellular,91,unknown,no
58,retired,divorced,secondary,no,-808,yes,no,cellular,75,unknown,no
31,blue-collar,divorced,primary,no,1,yes,no,cellular,36,failure,no
44,management,married,secondary,no,438,yes,no,telephone,37,failure,no
41,admin.,married,secondary,no,549,yes,no,cellular,326,unknown,no
36,housemaid,married,secondary,no,409,yes,no,cellular,104,unknown,no
38,technician,divorced,secondary,no,566,yes,no,cellular,44,failure,no
35,admin.,single,secondary,no,0,yes,no,cellular,376,unknown,no
57,technician,divorced,primary,no,13,yes,no,cellular,323,failure,no
34,services,divorced,tertiary,no,800,yes,yes,cellular,309,unknown,no
34,blue-collar,single,secondary,no,551,yes,no,cellular,347,unknown,no
59,management,married,primary,no,0,yes,no,cellular,130,unknown,no
39,management,divorced,primary,no,516,yes,no,cellular,207,unknown,no
27,admin.,single,secondary,no,3,yes,no,cellular,346,unknown,no
31,blue-collar,divorced,secondary,no,-209,yes,no,cellular,154,failure,no
32,blue-collar,single,secondary,no,541,yes,no,cellular,202,unknown,no
55,management,divorced,tertiary,no,481,yes,no,telephone,147,failure,no
41,admin.,married,secondary,no,752,no,yes,cellular,86,unknown,no
39,services,married,secondary,no,0,yes,no,cellular,503,unknown,no
41,management,married,secondary,no,41,yes,no,cellular,177,other,no
48,admin.,married,secondary,no,257,yes,no,telephone,186,failure,no
52,blue-collar,married,primary,no,1705,no,no,cellular,334,unknown,no
31,services,married,secondary,no,0,yes,no,cellular,274,unknown,no
53,admin.,married,secondary,no,4493,no,no,cellular,286,failure,no
38,admin.,married,secondary,no,981,yes,yes,cellular,134,unknown,no
36,technician,divorced,secondary,no,515,yes,yes,cellular,104,failure,no
39,services,married,secondary,no,-762,yes,yes,cellular,40,failure,no
43,self-employed,married,secondary,no,56,yes,no,cellular,612,unknown,no
50,management,married,tertiary,no,-470,yes,no,cellular,506,failure,no
56,blue-collar,single,primary,no,39,yes,no,telephone,191,failure,no
31,housemaid,single,secondary,no,49,yes,no,cellular,187,failure,no
41,technician,married,secondary,no,2576,yes,yes,cellular,296,failure,no
31,services,married,primary,no,11,yes,no,cellular,174,unknown,no
52,blue-collar,married,primary,no,863,no,no,cellular,224,failure,no
48,technician,married,tertiary,no,443,yes,no,cellular,235,unknown,no
45,management,divorced,tertiary,no,2237,yes,no,cellular,128,failure,no
42,admin.,married,secondary,no,3104,no,no,cellular,144,unknown,no
40,blue-collar,married,secondary,no,498,yes,no,cellular,55,failure,no
59,retired,married,tertiary,no,148,yes,yes,cellular,685,other,yes
47,retired,married,primary,no,1374,no,yes,telephone,479,failure,yes
34,technician,married,tertiary,no,116,no,no,cellular,413,unknown,no
24,services,single,secondary,no,281,yes,no,cellular,211,other,no
51,management,married,tertiary,no,257,yes,no,cellular,129,unknown,no
38,management,divorced,tertiary,no,637,yes,no,cellular,295,other,no
28,blue-collar,single,primary,no,16,yes,no,cellular,217,unknown,no
43,blue-collar,married,secondary,no,490,yes,no,cellular,216,failure,no
36,technician,married,secondary,no,23,yes,no,cellular,152,failure,no
35,student,married,tertiary,no,387,yes,no,cellular,1024,failure,yes
34,blue-collar,married,primary,no,174,yes,no,cellular,405,unknown,no
30,blue-collar,married,secondary,no,23,yes,no,cellular,129,failure,no
42,management,married,tertiary,no,-556,yes,yes,cellular,682,failure,yes
40,services,married,primary,no,170,yes,yes,cellular,361,unknown,no
51,blue-collar,married,secondary,no,1022,yes,no,cellular,311,unknown,no
50,services,divorced,secondary,no,81,no,no,cellular,746,unknown,no
37,services,single,secondary,no,393,yes,no,cellular,348,other,no
39,admin.,married,secondary,no,0,yes,no,telephone,283,failure,no
36,blue-collar,married,primary,no,0,yes,no,cellular,108,failure,no
38,blue-collar,married,primary,no,0,yes,no,cellular,583,unknown,no
32,blue-collar,married,secondary,no,95,yes,no,telephone,265,failure,no
34,admin.,married,secondary,no,471,yes,no,cellular,146,failure,no
43,blue-collar,married,primary,no,60,no,no,cellular,487,other,no
40,self-employed,married,secondary,no,1270,yes,no,cellular,1049,unknown,no
52,management,single,tertiary,no,824,no,no,cellular,466,failure,no
34,self-employed,single,tertiary,no,366,yes,no,cellular,348,unknown,no
36,blue-collar,married,secondary,no,153,yes,no,cellular,263,failure,no
38,blue-collar,married,secondary,no,395,yes,no,cellular,83,failure,no
44,technician,single,secondary,no,140,yes,no,cellular,324,failure,no
48,blue-collar,married,primary,no,1778,yes,no,telephone,267,unknown,no
39,services,married,primary,no,324,yes,no,cellular,340,failure,no
41,blue-collar,married,secondary,no,211,yes,no,telephone,546,failure,no
44,technician,divorced,secondary,no,177,yes,no,cellular,364,failure,no
55,blue-collar,married,secondary,no,1569,yes,no,cellular,156,unknown,no
42,management,married,secondary,no,3018,yes,no,cellular,288,failure,no
34,services,married,secondary,no,-85,yes,no,cellular,129,unknown,no
26,admin.,married,secondary,no,354,yes,no,cellular,282,other,no
36,technician,married,secondary,no,-355,yes,no,cellular,89,unknown,no
36,unemployed,married,primary,no,771,yes,no,cellular,152,unknown,no
36,blue-collar,married,secondary,no,55,yes,no,cellular,323,unknown,no
54,blue-collar,married,primary,no,428,yes,no,cellular,311,unknown,no
50,blue-collar,single,primary,no,496,yes,no,cellular,108,unknown,no
49,retired,married,secondary,no,993,yes,yes,cellular,199,other,no
33,blue-collar,married,primary,no,139,yes,no,cellular,548,unknown,no
39,blue-collar,married,secondary,no,-405,yes,no,cellular,177,unknown,no
29,management,single,tertiary,no,572,yes,no,telephone,72,success,no
34,blue-collar,married,primary,no,3,yes,no,telephone,26,unknown,no
51,services,married,primary,no,314,yes,yes,telephone,713,unknown,no
38,blue-collar,married,primary,no,1597,no,no,telephone,15,unknown,no
38,self-employed,single,tertiary,no,1612,yes,no,cellular,423,unknown,yes
34,admin.,divorced,secondary,no,140,yes,no,cellular,81,failure,no
42,services,married,secondary,no,714,yes,yes,cellular,211,failure,no
42,admin.,divorced,secondary,no,256,no,no,cellular,322,failure,no
37,management,single,tertiary,no,105,yes,no,cellular,349,unknown,no
30,blue-collar,married,secondary,no,514,yes,no,cellular,102,unknown,no
